season,athlete_id,guid,uid,slug,type,first_name,last_name,full_name,display_name,short_name,height,display_height,weight,display_weight,age,date_of_birth,birth_city,birth_state,birth_country,jersey,position_id,position_name,position_abbreviation,position_display_name,college_id,current_team_id,headshot_href,experience_years,status_id,status_name,status_type,draft_year,draft_round,draft_selection,active
2018,91,e28a886c-1b4a-8c9e-c427-68ab9d0927ed,s:40~l:59~a:91,sue-bird,basketball,Sue,Bird,Sue Bird,Sue Bird,S. Bird,69.0,"5' 9""",150.0,150 lbs,45,1980-10-16T07:00Z,Syosset,NY,USA,10,3,Guard,G,Guard,41,14,https://a.espncdn.com/i/headshots/wnba/players/full/91.png,18,2,Inactive,inactive,2002,1,1,false
2018,545,be405dbd-81e4-7ac6-6b81-5e7011df54f7,s:40~l:59~a:545,lindsay-whalen,basketball,Lindsay,Whalen,Lindsay Whalen,Lindsay Whalen,L. Whalen,69.0,"5' 9""",166.0,166 lbs,44,1982-05-09T07:00Z,,,,13,3,Guard,G,Guard,135,8,,13,2,Inactive,inactive,,,,false
2018,571,6354242e-891d-c001-902f-33cd612ee0bb,s:40~l:59~a:571,rebekkah-brunson,basketball,Rebekkah,Brunson,Rebekkah Brunson,Rebekkah Brunson,R. Brunson,74.0,"6' 2""",185.0,185 lbs,44,1981-12-11T08:00Z,,,,32,7,Forward,F,Forward,46,8,,13,2,Inactive,inactive,,,,false
2018,581,ac10b64d-f2ca-5310-aeb7-b8a55097d285,s:40~l:59~a:581,alana-beard,basketball,Alana,Beard,Alana Beard,Alana Beard,A. Beard,73.0,"6' 1""",160.0,160 lbs,44,1982-05-14T07:00Z,,,,0,3,Guard,G,Guard,150,6,,11,2,Inactive,inactive,,,,false
2018,585,af0e2a4e-188a-421e-60ba-0c5f32ad63ad,s:40~l:59~a:585,diana-taurasi,basketball,Diana,Taurasi,Diana Taurasi,Diana Taurasi,D. Taurasi,72.0,"6' 0""",163.0,163 lbs,44,1982-06-11T07:00Z,Glendale,CA,USA,3,3,Guard,G,Guard,41,11,https://a.espncdn.com/i/headshots/wnba/players/full/585.png,19,2,Inactive,inactive,2004,1,1,false
2018,609,debaefea-d90b-13c5-3f23-efe93ab3c690,s:40~l:59~a:609,sancho-lyttle,basketball,Sancho,Lyttle,Sancho Lyttle,Sancho Lyttle,S. Lyttle,76.0,"6' 4""",175.0,175 lbs,42,1983-09-20T07:00Z,,,,31,7,Forward,F,Forward,248,11,,12,2,Inactive,inactive,,,,false
2018,618,91b352f8-dd0d-b1fb-5f89-8fabf769c145,s:40~l:59~a:618,tanisha-wright,basketball,Tanisha,Wright,Tanisha Wright,Tanisha Wright,T. Wright,71.0,"5' 11""",165.0,165 lbs,42,1983-11-29T08:00Z,,,,30,3,Guard,G,Guard,213,9,,13,2,Inactive,inactive,,,,false
2018,651,c7e26c36-20f0-6c91-96f3-fe534452d4f6,s:40~l:59~a:651,monique-currie,basketball,Monique,Currie,Monique Currie,Monique Currie,M. Currie,72.0,"6' 0""",173.0,173 lbs,43,1983-02-25T08:00Z,,,,25,7,Forward,F,Forward,150,16,,11,2,Inactive,inactive,,,,false
2018,685,dab9f7ec-be8b-cdb0-d1f4-c6e334e84a0a,s:40~l:59~a:685,cappie-pondexter,basketball,Cappie,Pondexter,Cappie Pondexter,Cappie Pondexter,C. Pondexter,69.0,"5' 9""",160.0,160 lbs,43,1983-01-07T08:00Z,Oceanside,CA,USA,25,3,Guard,G,Guard,164,5,,11,2,Inactive,inactive,,,,false
2018,689,99914daf-240a-2fba-ff01-ea59c0902860,s:40~l:59~a:689,candice-dupree,basketball,Candice,Dupree,Candice Dupree,Candice Dupree,C. Dupree,74.0,"6' 2""",178.0,178 lbs,41,1984-08-16T07:00Z,Oklahoma City,OK,USA,24,7,Forward,F,Forward,218,20,https://a.espncdn.com/i/headshots/wnba/players/full/689.png,15,2,Inactive,inactive,2006,1,6,false
