season,athlete_id,guid,uid,slug,type,first_name,last_name,full_name,display_name,short_name,height,display_height,weight,display_weight,age,date_of_birth,birth_city,birth_state,birth_country,jersey,position_id,position_name,position_abbreviation,position_display_name,college_id,current_team_id,headshot_href,experience_years,status_id,status_name,status_type,draft_year,draft_round,draft_selection,active
2014,2,6bf735e4-6a85-fe34-f3e2-80283fe7e1da,s:40~l:59~a:2,erika-de-souza,basketball,Erika,de Souza,Erika de Souza,Erika de Souza,E. de Souza,78.0,"6' 6""",190.0,190 lbs,44,1982-03-09T08:00Z,Belem,,Brazil,14,7,Forward,F,Forward,,17,,11,2,Inactive,inactive,,,,false
2014,9,6a2ce15c-522d-89cb-5c73-3852b9bfba4d,s:40~l:59~a:9,delisha-milton-jones,basketball,DeLisha,Milton-Jones,DeLisha Milton-Jones,DeLisha Milton-Jones,D. Milton-Jones,73.0,"6' 1""",185.0,185 lbs,51,1974-09-11T07:00Z,,,,1,7,Forward,F,Forward,57,20,,17,2,Inactive,inactive,,,,false
2014,14,11a1e0e9-ba28-3a47-a94d-ee414aa2d093,s:40~l:59~a:14,becky-hammon,basketball,Becky,Hammon,Becky Hammon,Becky Hammon,B. Hammon,66.0,"5' 6""",136.0,136 lbs,49,1977-03-11T08:00Z,,,,25,3,Guard,G,Guard,36,17,,15,2,Inactive,inactive,,,,false
2014,91,e28a886c-1b4a-8c9e-c427-68ab9d0927ed,s:40~l:59~a:91,sue-bird,basketball,Sue,Bird,Sue Bird,Sue Bird,S. Bird,69.0,"5' 9""",150.0,150 lbs,45,1980-10-16T07:00Z,Syosset,NY,USA,10,3,Guard,G,Guard,41,14,https://a.espncdn.com/i/headshots/wnba/players/full/91.png,18,2,Inactive,inactive,2002,1,1,false
2014,122,629d786d-ff35-bd18-b7f5-35b9d30d6ba5,s:40~l:59~a:122,swin-cash,basketball,Swin,Cash,Swin Cash,Swin Cash,S. Cash,73.0,"6' 1""",171.0,171 lbs,46,1979-09-22T07:00Z,,,,32,7,Forward,F,Forward,41,9,,14,2,Inactive,inactive,,,,false
2014,125,448d1dbc-05b0-b81e-e022-25fe24f07ca6,s:40~l:59~a:125,tamika-catchings,basketball,Tamika,Catchings,Tamika Catchings,Tamika Catchings,T. Catchings,73.0,"6' 1""",167.0,167 lbs,46,1979-07-21T07:00Z,,,,24,7,Forward,F,Forward,2633,5,,15,2,Inactive,inactive,,,,false
2014,156,c930fd89-bb9d-a605-6120-93b2ed6331a6,s:40~l:59~a:156,katie-douglas,basketball,Katie,Douglas,Katie Douglas,Katie Douglas,K. Douglas,72.0,"6' 0""",165.0,165 lbs,47,1979-05-07T07:00Z,,,,23,3,Guard,G,Guard,2509,18,,13,2,Inactive,inactive,,,,false
2014,388,c810144b-e28e-ce93-3157-7c2a64e83977,s:40~l:59~a:388,penny-taylor,basketball,Penny,Taylor,Penny Taylor,Penny Taylor,P. Taylor,73.0,"6' 1""",165.0,165 lbs,45,1981-05-24T07:00Z,,,Australia,13,7,Forward,F,Forward,,11,,12,2,Inactive,inactive,,,,false
2014,485,62cb2335-495b-d94f-6ac6-065a9a3d7e24,s:40~l:59~a:485,kara-lawson,basketball,Kara,Lawson,Kara Lawson,Kara Lawson,K. Lawson,69.0,"5' 9""",150.0,150 lbs,45,1981-02-14T08:00Z,,,,20,3,Guard,G,Guard,2633,16,,13,2,Inactive,inactive,,,,false
2014,491,2049d4db-ae2a-7828-3b49-b9cac9601ec2,s:40~l:59~a:491,plenette-pierson,basketball,Plenette,Pierson,Plenette Pierson,Plenette Pierson,P. Pierson,74.0,"6' 2""",178.0,178 lbs,44,1981-08-31T07:00Z,,,,22,7,Forward,F,Forward,2641,8,,14,2,Inactive,inactive,,,,false
2014,537,25c68618-b3e7-ff3c-8766-040ccf23f749,s:40~l:59~a:537,jia-perkins,basketball,Jia,Perkins,Jia Perkins,Jia Perkins,J. Perkins,68.0,"5' 8""",168.0,168 lbs,44,1982-02-23T08:00Z,,,,7,3,Guard,G,Guard,2641,8,,13,2,Inactive,inactive,,,,false
2014,538,bc2c189d-ac01-0f3b-48c3-9da35cc88e93,s:40~l:59~a:538,nicole-powell,basketball,Nicole,Powell,Nicole Powell,Nicole Powell,N. Powell,74.0,"6' 2""",170.0,170 lbs,44,1982-06-22T07:00Z,,,,14,7,Forward,F,Forward,24,14,,11,2,Inactive,inactive,,,,false
2014,545,be405dbd-81e4-7ac6-6b81-5e7011df54f7,s:40~l:59~a:545,lindsay-whalen,basketball,Lindsay,Whalen,Lindsay Whalen,Lindsay Whalen,L. Whalen,69.0,"5' 9""",166.0,166 lbs,44,1982-05-09T07:00Z,,,,13,3,Guard,G,Guard,135,8,,13,2,Inactive,inactive,,,,false
2014,551,2357b824-daff-bb3e-1d56-a8de05f35751,s:40~l:59~a:551,ebony-hoffman,basketball,Ebony,Hoffman,Ebony Hoffman,Ebony Hoffman,E. Hoffman,73.0,"6' 1""",186.0,186 lbs,43,1982-08-27T07:00Z,,,,16,7,Forward,F,Forward,30,18,,10,2,Inactive,inactive,,,,false
2014,566,d3d49a60-7aa2-1a6c-79d2-621652761281,s:40~l:59~a:566,shameka-christon,basketball,Shameka,Christon,Shameka Christon,Shameka Christon,S. Christon,75.0,"6' 3""",192.0,192 lbs,44,1982-02-15T08:00Z,,,,20,7,Forward,F,Forward,8,11,,11,2,Inactive,inactive,,,,false
2014,571,6354242e-891d-c001-902f-33cd612ee0bb,s:40~l:59~a:571,rebekkah-brunson,basketball,Rebekkah,Brunson,Rebekkah Brunson,Rebekkah Brunson,R. Brunson,74.0,"6' 2""",185.0,185 lbs,44,1981-12-11T08:00Z,,,,32,7,Forward,F,Forward,46,8,,13,2,Inactive,inactive,,,,false
2014,581,ac10b64d-f2ca-5310-aeb7-b8a55097d285,s:40~l:59~a:581,alana-beard,basketball,Alana,Beard,Alana Beard,Alana Beard,A. Beard,73.0,"6' 1""",160.0,160 lbs,44,1982-05-14T07:00Z,,,,0,3,Guard,G,Guard,150,6,,11,2,Inactive,inactive,,,,false
2014,585,af0e2a4e-188a-421e-60ba-0c5f32ad63ad,s:40~l:59~a:585,diana-taurasi,basketball,Diana,Taurasi,Diana Taurasi,Diana Taurasi,D. Taurasi,72.0,"6' 0""",163.0,163 lbs,44,1982-06-11T07:00Z,Glendale,CA,USA,3,3,Guard,G,Guard,41,11,https://a.espncdn.com/i/headshots/wnba/players/full/585.png,19,2,Inactive,inactive,2004,1,1,false
2014,604,b5915a3e-caf9-a7f9-82f7-5114aefe4cd6,s:40~l:59~a:604,temeka-johnson,basketball,Temeka,Johnson,Temeka Johnson,Temeka Johnson,T. Johnson,63.0,"5' 3""",142.0,142 lbs,43,1982-09-06T07:00Z,,,,2,3,Guard,G,Guard,99,6,,11,2,Inactive,inactive,,,,false
2014,608,389ca9ea-a959-c652-486d-65d8e388d100,s:40~l:59~a:608,roneeka-hodges,basketball,Roneeka,Hodges,Roneeka Hodges,Roneeka Hodges,R. Hodges,71.0,"5' 11""",165.0,165 lbs,43,1982-07-19T07:00Z,,,,15,7,Forward,F,Forward,52,17,,11,2,Inactive,inactive,,,,false
2014,609,debaefea-d90b-13c5-3f23-efe93ab3c690,s:40~l:59~a:609,sancho-lyttle,basketball,Sancho,Lyttle,Sancho Lyttle,Sancho Lyttle,S. Lyttle,76.0,"6' 4""",175.0,175 lbs,42,1983-09-20T07:00Z,,,,31,7,Forward,F,Forward,248,11,,12,2,Inactive,inactive,,,,false
2014,618,91b352f8-dd0d-b1fb-5f89-8fabf769c145,s:40~l:59~a:618,tanisha-wright,basketball,Tanisha,Wright,Tanisha Wright,Tanisha Wright,T. Wright,71.0,"5' 11""",165.0,165 lbs,42,1983-11-29T08:00Z,,,,30,3,Guard,G,Guard,213,9,,13,2,Inactive,inactive,,,,false
