season,athlete_id,guid,uid,slug,type,first_name,last_name,full_name,display_name,short_name,height,display_height,weight,display_weight,age,date_of_birth,birth_city,birth_state,birth_country,jersey,position_id,position_name,position_abbreviation,position_display_name,college_id,current_team_id,headshot_href,experience_years,status_id,status_name,status_type,draft_year,draft_round,draft_selection,active
2020,91,e28a886c-1b4a-8c9e-c427-68ab9d0927ed,s:40~l:59~a:91,sue-bird,basketball,Sue,Bird,Sue Bird,Sue Bird,S. Bird,69.0,"5' 9""",150.0,150 lbs,45,1980-10-16T07:00Z,Syosset,NY,USA,10,3,Guard,G,Guard,41,14,https://a.espncdn.com/i/headshots/wnba/players/full/91.png,18,2,Inactive,inactive,2002,1,1,false
2020,585,af0e2a4e-188a-421e-60ba-0c5f32ad63ad,s:40~l:59~a:585,diana-taurasi,basketball,Diana,Taurasi,Diana Taurasi,Diana Taurasi,D. Taurasi,72.0,"6' 0""",163.0,163 lbs,44,1982-06-11T07:00Z,Glendale,CA,USA,3,3,Guard,G,Guard,41,11,https://a.espncdn.com/i/headshots/wnba/players/full/585.png,19,2,Inactive,inactive,2004,1,1,false
2020,689,99914daf-240a-2fba-ff01-ea59c0902860,s:40~l:59~a:689,candice-dupree,basketball,Candice,Dupree,Candice Dupree,Candice Dupree,C. Dupree,74.0,"6' 2""",178.0,178 lbs,41,1984-08-16T07:00Z,Oklahoma City,OK,USA,24,7,Forward,F,Forward,218,20,https://a.espncdn.com/i/headshots/wnba/players/full/689.png,15,2,Inactive,inactive,2006,1,6,false
2020,695,3a7f24f2-f739-ca38-5df1-c548e6def432,s:40~l:59~a:695,seimone-augustus,basketball,Seimone,Augustus,Seimone Augustus,Seimone Augustus,S. Augustus,72.0,"6' 0""",174.0,174 lbs,42,1984-04-30T07:00Z,Baton Rouge,LA,USA,33,3,Guard,G,Guard,99,6,https://a.espncdn.com/i/headshots/wnba/players/full/695.png,14,2,Inactive,inactive,2006,1,1,false
2020,764,710e9304-4e9e-b5c1-7663-8bf335ede874,s:40~l:59~a:764,allie-quigley,basketball,Allie,Quigley,Allie Quigley,Allie Quigley,A. Quigley,70.0,"5' 10""",142.0,142 lbs,40,1986-06-20T07:00Z,Joliet,IL,USA,14,3,Guard,G,Guard,305,19,https://a.espncdn.com/i/headshots/wnba/players/full/764.png,13,2,Inactive,inactive,,,,false
2020,766,08e807cc-398f-e0f7-61ad-0d448bfeb280,s:40~l:59~a:766,sylvia-fowles,basketball,Sylvia,Fowles,Sylvia Fowles,Sylvia Fowles,S. Fowles,78.0,"6' 6""",217.0,217 lbs,40,1985-10-06T07:00Z,Miami,FL,USA,34,9,Center,C,Center,99,8,https://a.espncdn.com/i/headshots/wnba/players/full/766.png,14,2,Inactive,inactive,2008,1,2,false
2020,796,57bf49b7-1ec4-64e2-0d1f-e6ec941d61aa,s:40~l:59~a:796,leilani-mitchell,basketball,Leilani,Mitchell,Leilani Mitchell,Leilani Mitchell,L. Mitchell,65.0,"5' 5""",138.0,138 lbs,41,1985-06-15T07:00Z,Richland,WA,USA,5,3,Guard,G,Guard,254,16,https://a.espncdn.com/i/headshots/wnba/players/full/796.png,12,2,Inactive,inactive,2008,2,25,false
2020,802,04647cc8-03e9-2d3f-9ae0-f9fe62314c3d,s:40~l:59~a:802,essence-carson,basketball,Essence,Carson,Essence Carson,Essence Carson,E. Carson,72.0,"6' 0""",165.0,165 lbs,39,1986-07-28T07:00Z,Paterson,NJ,USA,17,7,Forward,F,Forward,164,18,,10,2,Inactive,inactive,,,,false
2020,805,54d95e90-7134-bc51-81e7-e4e75360d98c,s:40~l:59~a:805,crystal-langhorne,basketball,Crystal,Langhorne,Crystal Langhorne,Crystal Langhorne,C. Langhorne,74.0,"6' 2""",185.0,185 lbs,39,1986-10-27T08:00Z,Queens,NY,USA,1,7,Forward,F,Forward,120,14,,12,2,Inactive,inactive,2008,1,6,false
2020,812,61b484e2-521e-a0b3-01d4-e85c791af05c,s:40~l:59~a:812,candace-parker,basketball,Candace,Parker,Candace Parker,Candace Parker,C. Parker,76.0,"6' 4""",184.0,184 lbs,40,1986-04-19T08:00Z,Naperville,IL,USA,3,7,Forward,F,Forward,2633,17,https://a.espncdn.com/i/headshots/wnba/players/full/812.png,16,2,Inactive,inactive,2008,1,1,false
2020,838,d1b5f35f-0e16-721c-1be2-62fc2dcc6a98,s:40~l:59~a:838,kia-vaughn,basketball,Kia,Vaughn,Kia Vaughn,Kia Vaughn,K. Vaughn,76.0,"6' 4""",205.0,205 lbs,39,1987-01-24T08:00Z,Bronx,NY,USA,7,9,Center,C,Center,164,20,https://a.espncdn.com/i/headshots/wnba/players/full/838.png,12,2,Inactive,inactive,2009,1,8,false
2020,860,6f9f7d39-3b14-c019-f650-81f77ff615d2,s:40~l:59~a:860,briann-january,basketball,Briann,January,Briann January,Briann January,B. January,68.0,"5' 8""",144.0,144 lbs,39,1987-01-11T08:00Z,Spokane,WA,USA,20,3,Guard,G,Guard,9,14,https://a.espncdn.com/i/headshots/wnba/players/full/860.png,13,2,Inactive,inactive,,,,false
2020,869,74bfe609-0fcb-e955-df3e-e206e06a3a6a,s:40~l:59~a:869,dewanna-bonner,basketball,DeWanna,Bonner,DeWanna Bonner,DeWanna Bonner,D. Bonner,76.0,"6' 4""",140.0,140 lbs,38,1987-08-21T07:00Z,Fairfield,AL,USA,24,7,Forward,F,Forward,2,11,https://a.espncdn.com/i/headshots/wnba/players/full/869.png,17,1,Active,active,,,,true
2020,872,6d80f287-6d06-b6c4-fda2-ed198b94434c,s:40~l:59~a:872,angel-mccoughtry,basketball,Angel,McCoughtry,Angel McCoughtry,Angel McCoughtry,A. McCoughtry,73.0,"6' 1""",173.0,173 lbs,39,1986-09-10T07:00Z,Baltimore,MD,USA,35,7,Forward,F,Forward,97,8,https://a.espncdn.com/i/headshots/wnba/players/full/872.png,12,2,Inactive,inactive,2009,1,1,false
2020,882,0230e8a4-7b90-b239-96b7-ee1abe4600da,s:40~l:59~a:882,epiphanny-prince,basketball,Epiphanny,Prince,Epiphanny Prince,Epiphanny Prince,E. Prince,69.0,"5' 9""",179.0,179 lbs,38,1988-01-11T08:00Z,New York,NY,USA,10,3,Guard,G,Guard,164,9,https://a.espncdn.com/i/headshots/wnba/players/full/882.png,13,1,Active,active,2010,1,4,true
2020,887,c74956ad-2490-b3c4-0cef-485fb49da1a6,s:40~l:59~a:887,sami-whitcomb,basketball,Sami,Whitcomb,Sami Whitcomb,Sami Whitcomb,S. Whitcomb,70.0,"5' 10""",149.0,149 lbs,37,1988-07-20T07:00Z,Ventura,CA,USA,33,3,Guard,G,Guard,264,11,https://a.espncdn.com/i/headshots/wnba/players/full/887.png,10,1,Active,active,,,,true
2020,918,ae8d4185-5dc2-d522-e8ed-fb219a1130d4,s:40~l:59~a:918,tina-charles,basketball,Tina,Charles,Tina Charles,Tina Charles,T. Charles,76.0,"6' 4""",192.0,192 lbs,37,1988-12-05T08:00Z,Jamaica,NY,USA,31,9,Center,C,Center,41,18,https://a.espncdn.com/i/headshots/wnba/players/full/918.png,13,2,Inactive,inactive,2010,1,1,false
2020,924,09609790-79bb-81d4-522b-7a036e404c50,s:40~l:59~a:924,alysha-clark,basketball,Alysha,Clark,Alysha Clark,Alysha Clark,A. Clark,71.0,"5' 11""",167.0,167 lbs,39,1987-07-07T07:00Z,Denver,CO,USA,7,7,Forward,F,Forward,2393,3,https://a.espncdn.com/i/headshots/wnba/players/full/924.png,14,1,Active,active,,,,true
