id,uid,date,attendance,time_valid,neutral_site,conference_competition,recent,start_date,notes_type,notes_headline,type_id,type_abbreviation,status_clock,status_display_clock,status_period,status_type_id,status_type_name,status_type_state,status_type_completed,status_type_description,status_type_detail,status_type_short_detail,format_regulation_periods,home_id,home_uid,home_location,home_name,home_abbreviation,home_display_name,home_short_display_name,home_color,home_alternate_color,home_is_active,home_venue_id,home_logo,home_score,home_winner,away_id,away_uid,away_location,away_name,away_abbreviation,away_display_name,away_short_display_name,away_is_active,away_venue_id,away_score,away_winner,game_id,season,season_type,venue_id,venue_full_name,venue_address_city,venue_address_state,venue_capacity,venue_indoor,away_color,away_alternate_color,away_logo,status_type_alt_detail,PBP,game_date_time,game_date,team_box,player_box
260909003,s:40~l:59~e:260909003~c:260909003,2006-09-09T19:30Z,0,TRUE,FALSE,FALSE,FALSE,2006-09-09T19:30Z,event,FINALS,1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,3,s:40~l:59~t:3,Detroit,Shock,TUL,Detroit Shock,Shock,11213e,c5d646,FALSE,1911,"",80,TRUE,13,s:40~l:59~t:13,Sacramento,Monarchs,SAC,Sacramento Monarchs,Monarchs,TRUE,,75,FALSE,260909003,2006,3,3419,The Palace of Auburn Hills,Detroit,MI,22076,FALSE,"","",https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,"",TRUE,2006-09-09T19:30:00Z,2006-09-09,TRUE,TRUE
260906013,s:40~l:59~e:260906013~c:260906013,2006-09-07T01:00Z,0,TRUE,FALSE,FALSE,FALSE,2006-09-07T01:00Z,event,FINALS,1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,13,s:40~l:59~t:13,Sacramento,Monarchs,SAC,Sacramento Monarchs,Monarchs,"","",TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,52,FALSE,3,s:40~l:59~t:3,Detroit,Shock,TUL,Detroit Shock,Shock,FALSE,1911,72,TRUE,260906013,2006,3,,"","","",,,11213e,c5d646,"","",TRUE,2006-09-07T01:00:00Z,2006-09-06,TRUE,TRUE
260903013,s:40~l:59~e:260903013~c:260903013,2006-09-03T20:30Z,0,TRUE,FALSE,FALSE,FALSE,2006-09-03T20:30Z,event,FINALS,1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,13,s:40~l:59~t:13,Sacramento,Monarchs,SAC,Sacramento Monarchs,Monarchs,"","",TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,89,TRUE,3,s:40~l:59~t:3,Detroit,Shock,TUL,Detroit Shock,Shock,FALSE,1911,69,FALSE,260903013,2006,3,,"","","",,,11213e,c5d646,"","",TRUE,2006-09-03T20:30:00Z,2006-09-03,TRUE,TRUE
260901003,s:40~l:59~e:260901003~c:260901003,2006-09-01T23:30Z,0,TRUE,FALSE,FALSE,FALSE,2006-09-01T23:30Z,event,FINALS,1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,3,s:40~l:59~t:3,Detroit,Shock,TUL,Detroit Shock,Shock,11213e,c5d646,FALSE,1911,"",73,TRUE,13,s:40~l:59~t:13,Sacramento,Monarchs,SAC,Sacramento Monarchs,Monarchs,TRUE,,63,FALSE,260901003,2006,3,3419,The Palace of Auburn Hills,Detroit,MI,22076,FALSE,"","",https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,"",TRUE,2006-09-01T23:30:00Z,2006-09-01,TRUE,TRUE
260830003,s:40~l:59~e:260830003~c:260830003,2006-08-30T23:30Z,0,TRUE,FALSE,FALSE,FALSE,2006-08-30T23:30Z,event,FINALS,1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,3,s:40~l:59~t:3,Detroit,Shock,TUL,Detroit Shock,Shock,11213e,c5d646,FALSE,1911,"",71,FALSE,13,s:40~l:59~t:13,Sacramento,Monarchs,SAC,Sacramento Monarchs,Monarchs,TRUE,,95,TRUE,260830003,2006,3,3419,The Palace of Auburn Hills,Detroit,MI,22076,FALSE,"","",https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,"",TRUE,2006-08-30T23:30:00Z,2006-08-30,TRUE,TRUE
260827018,s:40~l:59~e:260827018~c:260827018,2006-08-28T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2006-08-28T00:00Z,event,PLAYOFFS,1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,18,s:40~l:59~t:18,Connecticut,Sun,CT,Connecticut Sun,Sun,de6b36,002d62,TRUE,2160,https://a.espncdn.com/i/teamlogos/wnba/500/ct.png,55,FALSE,3,s:40~l:59~t:3,Detroit,Shock,TUL,Detroit Shock,Shock,FALSE,1911,79,TRUE,260827018,2006,3,2160,Mohegan Sun Arena,Uncasville,CT,10000,TRUE,11213e,c5d646,"","",TRUE,2006-08-28T00:00:00Z,2006-08-27,TRUE,TRUE
260826006,s:40~l:59~e:260826006~c:260826006,2006-08-27T01:00Z,0,TRUE,FALSE,FALSE,FALSE,2006-08-27T01:00Z,event,PLAYOFFS AT ANAHEIM CA,1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,6,s:40~l:59~t:6,Los Angeles,Sparks,LOS,Los Angeles Sparks,Sparks,532481,49ac9c,TRUE,1841,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,58,FALSE,13,s:40~l:59~t:13,Sacramento,Monarchs,SAC,Sacramento Monarchs,Monarchs,TRUE,,72,TRUE,260826006,2006,3,,"","","",,,"","",https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,"",TRUE,2006-08-27T01:00:00Z,2006-08-26,TRUE,TRUE
260826018,s:40~l:59~e:260826018~c:260826018,2006-08-26T20:00Z,0,TRUE,FALSE,FALSE,FALSE,2006-08-26T20:00Z,event,PLAYOFFS,1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,18,s:40~l:59~t:18,Connecticut,Sun,CT,Connecticut Sun,Sun,de6b36,002d62,TRUE,2160,https://a.espncdn.com/i/teamlogos/wnba/500/ct.png,77,TRUE,3,s:40~l:59~t:3,Detroit,Shock,TUL,Detroit Shock,Shock,FALSE,1911,68,FALSE,260826018,2006,3,2160,Mohegan Sun Arena,Uncasville,CT,10000,TRUE,11213e,c5d646,"","",TRUE,2006-08-26T20:00:00Z,2006-08-26,TRUE,TRUE
260824013,s:40~l:59~e:260824013~c:260824013,2006-08-25T02:00Z,0,TRUE,FALSE,FALSE,FALSE,2006-08-25T02:00Z,event,PLAYOFFS,1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,13,s:40~l:59~t:13,Sacramento,Monarchs,SAC,Sacramento Monarchs,Monarchs,"","",TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,64,TRUE,6,s:40~l:59~t:6,Los Angeles,Sparks,LOS,Los Angeles Sparks,Sparks,TRUE,1841,61,FALSE,260824013,2006,3,,"","","",,,532481,49ac9c,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,"",TRUE,2006-08-25T02:00:00Z,2006-08-24,TRUE,TRUE
260824003,s:40~l:59~e:260824003~c:260824003,2006-08-24T23:30Z,0,TRUE,FALSE,FALSE,FALSE,2006-08-24T23:30Z,event,PLAYOFFS,1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,3,s:40~l:59~t:3,Detroit,Shock,TUL,Detroit Shock,Shock,11213e,c5d646,FALSE,1911,"",70,TRUE,18,s:40~l:59~t:18,Connecticut,Sun,CT,Connecticut Sun,Sun,TRUE,2160,59,FALSE,260824003,2006,3,3419,The Palace of Auburn Hills,Detroit,MI,22076,FALSE,de6b36,002d62,https://a.espncdn.com/i/teamlogos/wnba/500/ct.png,"",TRUE,2006-08-24T23:30:00Z,2006-08-24,TRUE,TRUE
260822006,s:40~l:59~e:260822006~c:260822006,2006-08-23T02:00Z,0,TRUE,FALSE,FALSE,FALSE,2006-08-23T02:00Z,event,PLAYOFFS,1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,6,s:40~l:59~t:6,Los Angeles,Sparks,LOS,Los Angeles Sparks,Sparks,532481,49ac9c,TRUE,1841,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,68,TRUE,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,TRUE,2184,63,FALSE,260822006,2006,3,1841,crypto.com Arena,Los Angeles,CA,19068,TRUE,05452a,f7c43c,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,"",TRUE,2006-08-23T02:00:00Z,2006-08-22,TRUE,TRUE
260820006,s:40~l:59~e:260820006~c:260820006,2006-08-20T21:00Z,0,TRUE,FALSE,FALSE,FALSE,2006-08-20T21:00Z,event,PLAYOFFS,1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,6,s:40~l:59~t:6,Los Angeles,Sparks,LOS,Los Angeles Sparks,Sparks,532481,49ac9c,TRUE,1841,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,78,TRUE,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,TRUE,2184,70,FALSE,260820006,2006,3,1841,crypto.com Arena,Los Angeles,CA,19068,TRUE,05452a,f7c43c,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,"",TRUE,2006-08-20T21:00:00Z,2006-08-20,TRUE,TRUE
260820018,s:40~l:59~e:260820018~c:260820018,2006-08-20T17:30Z,0,TRUE,FALSE,FALSE,FALSE,2006-08-20T17:30Z,event,PLAYOFFS,1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,18,s:40~l:59~t:18,Connecticut,Sun,CT,Connecticut Sun,Sun,de6b36,002d62,TRUE,2160,https://a.espncdn.com/i/teamlogos/wnba/500/ct.png,68,TRUE,16,s:40~l:59~t:16,Washington,Mystics,WAS,Washington Mystics,Mystics,TRUE,1823,65,FALSE,260820018,2006,3,2160,Mohegan Sun Arena,Uncasville,CT,10000,TRUE,e03a3e,09295a,https://a.espncdn.com/i/teamlogos/wnba/500/was.png,"",TRUE,2006-08-20T17:30:00Z,2006-08-20,TRUE,TRUE
260819003,s:40~l:59~e:260819003~c:260819003,2006-08-19T22:00Z,0,TRUE,FALSE,FALSE,FALSE,2006-08-19T22:00Z,event,PLAYOFFS,1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,3,s:40~l:59~t:3,Detroit,Shock,TUL,Detroit Shock,Shock,11213e,c5d646,FALSE,1911,"",98,TRUE,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,TRUE,,83,FALSE,260819003,2006,3,3419,The Palace of Auburn Hills,Detroit,MI,22076,FALSE,e2382f,08265b,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,"",TRUE,2006-08-19T22:00:00Z,2006-08-19,TRUE,TRUE
260819013,s:40~l:59~e:260819013~c:260819013,2006-08-19T19:30Z,0,TRUE,FALSE,FALSE,FALSE,2006-08-19T19:30Z,event,PLAYOFFS,1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,13,s:40~l:59~t:13,Sacramento,Monarchs,SAC,Sacramento Monarchs,Monarchs,"","",TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,92,TRUE,4,s:40~l:59~t:4,Houston,Comets,HOU,Houston Comets,Comets,TRUE,,64,FALSE,260819013,2006,3,,"","","",,,"","",https://a.espncdn.com/i/teamlogos/wnba/500/hou.png,"",TRUE,2006-08-19T19:30:00Z,2006-08-19,TRUE,TRUE
260818014,s:40~l:59~e:260818014~c:260818014,2006-08-19T02:00Z,0,TRUE,FALSE,FALSE,FALSE,2006-08-19T02:00Z,event,PLAYOFFS,1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,TRUE,2184,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,84,TRUE,6,s:40~l:59~t:6,Los Angeles,Sparks,LOS,Los Angeles Sparks,Sparks,TRUE,1841,72,FALSE,260818014,2006,3,2184,KeyArena,Seattle,WA,17459,TRUE,532481,49ac9c,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,"",TRUE,2006-08-19T02:00:00Z,2006-08-18,TRUE,TRUE
260818016,s:40~l:59~e:260818016~c:260818016,2006-08-18T23:00Z,0,TRUE,FALSE,FALSE,FALSE,2006-08-18T23:00Z,event,PLAYOFFS,1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,16,s:40~l:59~t:16,Washington,Mystics,WAS,Washington Mystics,Mystics,e03a3e,09295a,TRUE,1823,https://a.espncdn.com/i/teamlogos/wnba/500/was.png,61,FALSE,18,s:40~l:59~t:18,Connecticut,Sun,CT,Connecticut Sun,Sun,TRUE,2160,76,TRUE,260818016,2006,3,,"","","",,,de6b36,002d62,https://a.espncdn.com/i/teamlogos/wnba/500/ct.png,"",TRUE,2006-08-18T23:00:00Z,2006-08-18,TRUE,TRUE
260817004,s:40~l:59~e:260817004~c:260817004,2006-08-18T01:00Z,0,TRUE,FALSE,FALSE,FALSE,2006-08-18T01:00Z,event,PLAYOFFS,1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,4,s:40~l:59~t:4,Houston,Comets,HOU,Houston Comets,Comets,"","",TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/hou.png,78,FALSE,13,s:40~l:59~t:13,Sacramento,Monarchs,SAC,Sacramento Monarchs,Monarchs,TRUE,,93,TRUE,260817004,2006,3,,"","","",,,"","",https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,"",TRUE,2006-08-18T01:00:00Z,2006-08-17,TRUE,TRUE
260817005,s:40~l:59~e:260817005~c:260817005,2006-08-17T23:00Z,0,TRUE,FALSE,FALSE,FALSE,2006-08-17T23:00Z,event,PLAYOFFS,1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,56,FALSE,3,s:40~l:59~t:3,Detroit,Shock,TUL,Detroit Shock,Shock,FALSE,1911,68,TRUE,260817005,2006,3,,"","","",,,11213e,c5d646,"","",TRUE,2006-08-17T23:00:00Z,2006-08-17,TRUE,TRUE
260813011,s:40~l:59~e:260813011~c:260813011,2006-08-14T02:00Z,0,TRUE,FALSE,FALSE,FALSE,2006-08-14T02:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,11,s:40~l:59~t:11,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,https://a.espncdn.com/i/teamlogos/wnba/500/pho.png,81,TRUE,13,s:40~l:59~t:13,Sacramento,Monarchs,SAC,Sacramento Monarchs,Monarchs,TRUE,,71,FALSE,260813011,2006,2,,"","","",,,"","",https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,"",TRUE,2006-08-14T02:00:00Z,2006-08-13,TRUE,TRUE
260813006,s:40~l:59~e:260813006~c:260813006,2006-08-14T01:30Z,0,TRUE,FALSE,FALSE,FALSE,2006-08-14T01:30Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,6,s:40~l:59~t:6,Los Angeles,Sparks,LOS,Los Angeles Sparks,Sparks,532481,49ac9c,TRUE,1841,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,78,TRUE,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,TRUE,2029,59,FALSE,260813006,2006,2,1841,crypto.com Arena,Los Angeles,CA,19068,TRUE,005084,47a757,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,"",TRUE,2006-08-14T01:30:00Z,2006-08-13,TRUE,TRUE
260813005,s:40~l:59~e:260813005~c:260813005,2006-08-13T22:00Z,0,TRUE,FALSE,FALSE,FALSE,2006-08-13T22:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,73,FALSE,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,TRUE,1847,80,TRUE,260813005,2006,2,,"","","",,,4f91cd,f1f2f3,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,"",TRUE,2006-08-13T22:00:00Z,2006-08-13,TRUE,TRUE
260813003,s:40~l:59~e:260813003~c:260813003,2006-08-13T17:30Z,0,TRUE,FALSE,FALSE,FALSE,2006-08-13T17:30Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,3,s:40~l:59~t:3,Detroit,Shock,TUL,Detroit Shock,Shock,11213e,c5d646,FALSE,1911,"",88,TRUE,18,s:40~l:59~t:18,Connecticut,Sun,CT,Connecticut Sun,Sun,TRUE,2160,65,FALSE,260813003,2006,2,3419,The Palace of Auburn Hills,Detroit,MI,22076,FALSE,de6b36,002d62,https://a.espncdn.com/i/teamlogos/wnba/500/ct.png,"",TRUE,2006-08-13T17:30:00Z,2006-08-13,TRUE,TRUE
260813009,s:40~l:59~e:260813009~c:260813009,2006-08-13T17:30Z,0,TRUE,FALSE,FALSE,FALSE,2006-08-13T17:30Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,9,s:40~l:59~t:9,New York,Liberty,NYL,New York Liberty,Liberty,0d79b9,89c9bf,TRUE,1826,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png,93,TRUE,16,s:40~l:59~t:16,Washington,Mystics,WAS,Washington Mystics,Mystics,TRUE,1823,81,FALSE,260813009,2006,2,1830,Madison Square Garden,New York,NY,19763,FALSE,e03a3e,09295a,https://a.espncdn.com/i/teamlogos/wnba/500/was.png,"",TRUE,2006-08-13T17:30:00Z,2006-08-13,TRUE,TRUE
260812017,s:40~l:59~e:260812017~c:260812017,2006-08-13T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2006-08-13T00:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,17,s:40~l:59~t:17,San Antonio,Silver Stars,SAS,San Antonio Silver Stars,Silver Stars,000000,c7cfd4,FALSE,780,"",93,FALSE,11,s:40~l:59~t:11,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury,TRUE,1949,95,TRUE,260812017,2006,2,,"","","",,,3a267d,e56020,https://a.espncdn.com/i/teamlogos/wnba/500/pho.png,"",TRUE,2006-08-13T00:00:00Z,2006-08-12,TRUE,TRUE
260812001,s:40~l:59~e:260812001~c:260812001,2006-08-12T22:00Z,0,TRUE,FALSE,FALSE,FALSE,2006-08-12T22:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,1,s:40~l:59~t:1,Charlotte,Sting,CHA,Charlotte Sting,Sting,"","",TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/cha.png,84,TRUE,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,TRUE,1847,57,FALSE,260812001,2006,2,,"","","",,,4f91cd,f1f2f3,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,"",TRUE,2006-08-12T22:00:00Z,2006-08-12,TRUE,TRUE
260812004,s:40~l:59~e:260812004~c:260812004,2006-08-12T18:00Z,0,TRUE,FALSE,FALSE,FALSE,2006-08-12T18:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,4,s:40~l:59~t:4,Houston,Comets,HOU,Houston Comets,Comets,"","",TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/hou.png,89,TRUE,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,TRUE,2184,72,FALSE,260812004,2006,2,,"","","",,,05452a,f7c43c,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,"",TRUE,2006-08-12T18:00:00Z,2006-08-12,TRUE,TRUE
260811009,s:40~l:59~e:260811009~c:260811009,2006-08-11T23:30Z,0,TRUE,FALSE,FALSE,FALSE,2006-08-11T23:30Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,9,s:40~l:59~t:9,New York,Liberty,NYL,New York Liberty,Liberty,0d79b9,89c9bf,TRUE,1826,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png,64,TRUE,1,s:40~l:59~t:1,Charlotte,Sting,CHA,Charlotte Sting,Sting,TRUE,,62,FALSE,260811009,2006,2,1830,Madison Square Garden,New York,NY,19763,FALSE,"","",https://a.espncdn.com/i/teamlogos/wnba/500/cha.png,"",TRUE,2006-08-11T23:30:00Z,2006-08-11,TRUE,TRUE
260811016,s:40~l:59~e:260811016~c:260811016,2006-08-11T23:00Z,0,TRUE,FALSE,FALSE,FALSE,2006-08-11T23:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,16,s:40~l:59~t:16,Washington,Mystics,WAS,Washington Mystics,Mystics,e03a3e,09295a,TRUE,1823,https://a.espncdn.com/i/teamlogos/wnba/500/was.png,78,TRUE,3,s:40~l:59~t:3,Detroit,Shock,TUL,Detroit Shock,Shock,FALSE,1911,66,FALSE,260811016,2006,2,,"","","",,,11213e,c5d646,"","",TRUE,2006-08-11T23:00:00Z,2006-08-11,TRUE,TRUE
260811018,s:40~l:59~e:260811018~c:260811018,2006-08-11T23:00Z,0,TRUE,FALSE,FALSE,FALSE,2006-08-11T23:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,18,s:40~l:59~t:18,Connecticut,Sun,CT,Connecticut Sun,Sun,de6b36,002d62,TRUE,2160,https://a.espncdn.com/i/teamlogos/wnba/500/ct.png,68,FALSE,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,TRUE,,87,TRUE,260811018,2006,2,2160,Mohegan Sun Arena,Uncasville,CT,10000,TRUE,e2382f,08265b,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,"",TRUE,2006-08-11T23:00:00Z,2006-08-11,TRUE,TRUE
260810013,s:40~l:59~e:260810013~c:260810013,2006-08-11T02:00Z,0,TRUE,FALSE,FALSE,FALSE,2006-08-11T02:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,13,s:40~l:59~t:13,Sacramento,Monarchs,SAC,Sacramento Monarchs,Monarchs,"","",TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,74,TRUE,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,TRUE,2029,66,FALSE,260810013,2006,2,,"","","",,,005084,47a757,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,"",TRUE,2006-08-11T02:00:00Z,2006-08-10,TRUE,TRUE
260810004,s:40~l:59~e:260810004~c:260810004,2006-08-11T00:30Z,0,TRUE,FALSE,FALSE,FALSE,2006-08-11T00:30Z,"","",1,STD,0,0,7,3,STATUS_FINAL,post,TRUE,Final,Final/3OT,Final/3OT,4,4,s:40~l:59~t:4,Houston,Comets,HOU,Houston Comets,Comets,"","",TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/hou.png,110,FALSE,11,s:40~l:59~t:11,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury,TRUE,1949,111,TRUE,260810004,2006,2,,"","","",,,3a267d,e56020,https://a.espncdn.com/i/teamlogos/wnba/500/pho.png,3OT,TRUE,2006-08-11T00:30:00Z,2006-08-10,TRUE,TRUE
260810017,s:40~l:59~e:260810017~c:260810017,2006-08-11T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2006-08-11T00:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,17,s:40~l:59~t:17,San Antonio,Silver Stars,SAS,San Antonio Silver Stars,Silver Stars,000000,c7cfd4,FALSE,780,"",75,TRUE,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,TRUE,2184,65,FALSE,260810017,2006,2,,"","","",,,05452a,f7c43c,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,"",TRUE,2006-08-11T00:00:00Z,2006-08-10,TRUE,TRUE
260810003,s:40~l:59~e:260810003~c:260810003,2006-08-10T23:30Z,0,TRUE,FALSE,FALSE,FALSE,2006-08-10T23:30Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,3,s:40~l:59~t:3,Detroit,Shock,TUL,Detroit Shock,Shock,11213e,c5d646,FALSE,1911,"",82,TRUE,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,TRUE,1847,48,FALSE,260810003,2006,2,3419,The Palace of Auburn Hills,Detroit,MI,22076,FALSE,4f91cd,f1f2f3,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,"",TRUE,2006-08-10T23:30:00Z,2006-08-10,TRUE,TRUE
260809005,s:40~l:59~e:260809005~c:260809005,2006-08-09T23:00Z,0,TRUE,FALSE,FALSE,FALSE,2006-08-09T23:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,63,FALSE,18,s:40~l:59~t:18,Connecticut,Sun,CT,Connecticut Sun,Sun,TRUE,2160,71,TRUE,260809005,2006,2,,"","","",,,de6b36,002d62,https://a.espncdn.com/i/teamlogos/wnba/500/ct.png,"",TRUE,2006-08-09T23:00:00Z,2006-08-09,TRUE,TRUE
260809006,s:40~l:59~e:260809006~c:260809006,2006-08-09T19:30Z,0,TRUE,FALSE,FALSE,FALSE,2006-08-09T19:30Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,6,s:40~l:59~t:6,Los Angeles,Sparks,LOS,Los Angeles Sparks,Sparks,532481,49ac9c,TRUE,1841,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,69,TRUE,13,s:40~l:59~t:13,Sacramento,Monarchs,SAC,Sacramento Monarchs,Monarchs,TRUE,,58,FALSE,260809006,2006,2,1841,crypto.com Arena,Los Angeles,CA,19068,TRUE,"","",https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,"",TRUE,2006-08-09T19:30:00Z,2006-08-09,TRUE,TRUE
260808011,s:40~l:59~e:260808011~c:260808011,2006-08-09T01:30Z,0,TRUE,FALSE,FALSE,FALSE,2006-08-09T01:30Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,11,s:40~l:59~t:11,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,https://a.espncdn.com/i/teamlogos/wnba/500/pho.png,99,TRUE,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,TRUE,2029,68,FALSE,260808011,2006,2,,"","","",,,005084,47a757,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,"",TRUE,2006-08-09T01:30:00Z,2006-08-08,TRUE,TRUE
