game_id,season,period_number,clock_display_value,team_id,athlete_id_1,athlete_id_2,type_id,type_text,scoring_play,score_value,coordinate_x,coordinate_y,coordinate_x_raw,coordinate_y_raw
401244185,2020,1,9:38,17,1014,,110,Driving Layup Shot,false,0,-37.75,7.0,32.0,4.0
401244185,2020,1,9:35,17,982,,125,Layup Shot Putback,true,2,-41.75,0.0,25.0,0.0
401244185,2020,1,9:20,14,91,,131,Pullup Jump Shot,false,0,20.75,11.0,14.0,21.0
401244185,2020,1,9:03,17,3149391,982,95,Layup Shot,true,2,-38.75,-1.0,24.0,3.0
401244185,2020,1,8:46,14,2987869,,92,Jump Shot,false,0,21.75,12.0,13.0,20.0
401244185,2020,1,8:32,17,872,3149391,92,Jump Shot,true,3,-23.75,-16.0,9.0,18.0
401244185,2020,1,8:14,14,2987869,924,110,Driving Layup Shot,true,2,40.75,3.0,22.0,1.0
401244185,2020,1,8:00,17,3149391,1014,92,Jump Shot,true,2,-26.75,-5.0,20.0,15.0
401244185,2020,1,7:43,14,2987869,,110,Driving Layup Shot,false,0,36.75,-3.0,28.0,5.0
401244185,2020,1,7:27,17,3149391,,98,Free Throw - 1 of 2,true,1,-28.0,0.0,25.0,13.75
401244185,2020,1,7:27,17,3149391,,99,Free Throw - 2 of 2,true,1,-28.0,0.0,25.0,13.75
401244185,2020,1,7:11,14,2998928,924,95,Layup Shot,true,2,40.75,-2.0,27.0,1.0
401244185,2020,1,6:50,17,3149391,872,95,Layup Shot,true,2,-36.75,6.0,31.0,5.0
401244185,2020,1,6:40,14,2987869,,110,Driving Layup Shot,true,2,41.75,3.0,22.0,0.0
401244185,2020,1,6:21,17,1014,,92,Jump Shot,false,0,-26.75,8.0,33.0,15.0
401244185,2020,1,6:15,14,2987869,,92,Jump Shot,false,0,26.75,10.0,15.0,15.0
401244185,2020,1,6:04,14,2998928,2987869,92,Jump Shot,true,2,24.75,4.0,21.0,17.0
401244185,2020,1,5:44,17,3149391,2529205,92,Jump Shot,true,2,-34.75,-8.0,17.0,7.0
401244185,2020,1,5:25,14,924,,92,Jump Shot,false,0,18.75,8.0,17.0,23.0
401244185,2020,1,5:17,14,3056672,91,141,Cutting Layup Shot,true,2,39.75,2.0,23.0,2.0
401244185,2020,1,4:52,17,3149391,,92,Jump Shot,false,0,-30.75,-11.0,14.0,11.0
401244185,2020,1,4:49,17,982,,125,Layup Shot Putback,true,2,-41.75,0.0,25.0,0.0
401244185,2020,1,4:31,14,3056672,924,95,Layup Shot,true,2,36.75,-2.0,27.0,5.0
401244185,2020,1,4:15,17,3149391,,98,Free Throw - 1 of 2,true,1,-28.0,0.0,25.0,13.75
401244185,2020,1,4:15,17,3149391,,99,Free Throw - 2 of 2,true,1,-28.0,0.0,25.0,13.75
401244185,2020,1,3:58,14,2998928,2987869,92,Jump Shot,true,2,24.75,2.0,23.0,17.0
401244185,2020,1,3:30,17,3149391,,92,Jump Shot,false,0,-30.75,-6.0,19.0,11.0
401244185,2020,1,3:22,17,3149391,,92,Jump Shot,false,0,-22.75,-2.0,23.0,19.0
401244185,2020,1,3:06,14,924,,95,Layup Shot,false,0,38.75,-2.0,27.0,3.0
401244185,2020,1,2:49,17,4065870,91,92,Jump Shot,false,0,-36.75,12.0,37.0,5.0
401244185,2020,1,2:47,17,3149391,,92,Jump Shot,false,0,-26.75,10.0,35.0,15.0
401244185,2020,1,2:33,17,1014,,98,Free Throw - 1 of 2,false,0,-28.0,0.0,25.0,13.75
401244185,2020,1,2:33,17,1014,,99,Free Throw - 2 of 2,false,0,-28.0,0.0,25.0,13.75
401244185,2020,1,2:14,14,2998928,3056672,95,Layup Shot,true,2,38.75,-3.0,28.0,3.0
401244185,2020,1,2:01,17,3149391,2491197,95,Layup Shot,true,2,-36.75,-6.0,19.0,5.0
401244185,2020,1,1:41,14,3142250,,95,Layup Shot,false,0,35.75,-1.0,26.0,6.0
401244185,2020,1,1:23,14,882,,92,Jump Shot,false,0,20.75,13.0,12.0,21.0
401244185,2020,1,1:17,14,2998928,924,92,Jump Shot,true,3,20.75,-13.0,38.0,21.0
401244185,2020,1,1:00,17,4065870,,92,Jump Shot,false,0,-24.75,-11.0,14.0,17.0
401244185,2020,1,0:40.2,14,3142250,4420318,92,Jump Shot,true,2,23.75,-5.0,30.0,18.0
401244185,2020,1,0:8.7,14,3142250,3056672,92,Jump Shot,true,2,30.75,3.0,22.0,11.0
401244185,2020,1,0:0.6,17,1014,,92,Jump Shot,false,0,-27.75,-8.0,17.0,14.0
401244185,2020,2,9:46,17,4065870,,92,Jump Shot,false,0,-35.75,-2.0,23.0,6.0
401244185,2020,2,9:22,14,3142250,,110,Driving Layup Shot,true,2,38.75,-2.0,27.0,3.0
401244185,2020,2,9:08,17,2529205,,92,Jump Shot,false,0,-35.75,13.0,38.0,6.0
401244185,2020,2,9:02,14,3142250,,92,Jump Shot,false,0,22.75,2.0,23.0,19.0
401244185,2020,2,8:47,17,2529205,,92,Jump Shot,false,0,-35.75,23.0,48.0,6.0
401244185,2020,2,8:39,14,4420318,,98,Free Throw - 1 of 2,true,1,28.0,-0.0,25.0,13.75
401244185,2020,2,8:39,14,4420318,,99,Free Throw - 2 of 2,true,1,28.0,-0.0,25.0,13.75
401244185,2020,2,8:24,17,2491197,,92,Jump Shot,false,0,-27.75,14.0,39.0,14.0
401244185,2020,2,8:18,14,4420318,,92,Jump Shot,false,0,18.75,10.0,15.0,23.0
401244185,2020,2,8:10,17,4065870,,98,Free Throw - 1 of 2,true,1,-28.0,0.0,25.0,13.75
401244185,2020,2,8:10,17,4065870,,99,Free Throw - 2 of 2,true,1,-28.0,0.0,25.0,13.75
401244185,2020,2,8:03,14,2998928,,92,Jump Shot,false,0,23.75,-5.0,30.0,18.0
401244185,2020,2,7:49,17,2529205,1014,92,Jump Shot,true,2,-21.75,0.0,25.0,20.0
401244185,2020,2,7:38,14,3142250,,144,Driving Floating Jump Shot,false,0,33.75,-0.0,25.0,8.0
401244185,2020,2,7:18,14,91,,92,Jump Shot,false,0,20.75,14.0,11.0,21.0
401244185,2020,2,7:14,14,882,,92,Jump Shot,false,0,21.75,-15.0,40.0,20.0
401244185,2020,2,7:03,17,872,,92,Jump Shot,false,0,-25.75,-6.0,19.0,16.0
401244185,2020,2,6:47,14,924,,95,Layup Shot,false,0,35.75,-0.0,25.0,6.0
401244185,2020,2,6:40,17,2529205,,95,Layup Shot,false,0,-38.75,6.0,31.0,3.0
