game_id,season,period_number,clock_display_value,team_id,athlete_id_1,athlete_id_2,type_id,type_text,scoring_play,score_value,coordinate_x,coordinate_y,coordinate_x_raw,coordinate_y_raw
401455684,2022,1,9:51,17,3065570,,110,Driving Layup Shot,false,0,-40.75,-2.0,23.0,1.0
401455684,2022,1,9:30,18,869,,122,Jump Shot Bank,true,2,40.75,8.0,17.0,1.0
401455684,2022,1,8:57,18,2529140,869,142,Cutting Finger Roll Layup Shot,true,2,40.75,1.0,24.0,1.0
401455684,2022,1,8:39,17,3149391,4065870,92,Jump Shot,true,2,-36.75,15.0,40.0,5.0
401455684,2022,1,8:17,18,869,,92,Jump Shot,false,0,38.75,23.0,2.0,3.0
401455684,2022,1,7:58,17,4065870,2987891,144,Driving Floating Jump Shot,false,0,-30.75,3.0,28.0,11.0
401455684,2022,1,7:51,17,4065870,,92,Jump Shot,true,2,-41.75,0.0,25.0,0.0
401455684,2022,1,7:45,18,2987891,3906753,92,Jump Shot,true,2,30.75,17.0,8.0,11.0
401455684,2022,1,7:15,18,869,,110,Driving Layup Shot,false,0,40.75,-2.0,27.0,1.0
401455684,2022,1,7:06,17,3065570,4065870,92,Jump Shot,true,3,-37.75,-23.0,2.0,4.0
401455684,2022,1,6:45,18,2529140,3149391,92,Jump Shot,false,0,30.75,-4.0,29.0,11.0
401455684,2022,1,6:39,18,3906753,,121,Fade Away Jump Shot,false,0,42.75,16.0,9.0,-1.0
401455684,2022,1,6:29,17,4065870,,92,Jump Shot,false,0,-38.75,-22.0,3.0,3.0
401455684,2022,1,6:21,18,2987891,,121,Fade Away Jump Shot,false,0,37.75,-13.0,38.0,4.0
401455684,2022,1,6:11,17,2529122,,92,Jump Shot,true,3,-21.75,16.0,41.0,20.0
401455684,2022,1,5:38,17,3149391,,98,Free Throw - 1 of 2,false,0,-28.0,0.0,25.0,13.75
401455684,2022,1,5:38,17,3149391,,99,Free Throw - 2 of 2,true,1,-28.0,0.0,25.0,13.75
401455684,2022,1,5:11,17,2529122,4065870,131,Pullup Jump Shot,true,2,-41.75,13.0,38.0,0.0
401455684,2022,1,4:47,18,2999101,,114,Turnaround Jump Shot,false,0,30.75,-3.0,28.0,11.0
401455684,2022,1,4:25,17,3149391,,114,Turnaround Jump Shot,false,0,-33.75,-13.0,12.0,8.0
401455684,2022,1,4:09,18,2999101,,122,Jump Shot Bank,false,0,39.75,-6.0,31.0,2.0
401455684,2022,1,3:47,17,3149391,,131,Pullup Jump Shot,false,0,-36.75,-1.0,24.0,5.0
401455684,2022,1,3:10,17,4065870,2529140,109,Running Layup Shot,false,0,-40.75,1.0,26.0,1.0
401455684,2022,1,3:06,17,1049,,92,Jump Shot,false,0,-40.75,-24.0,1.0,1.0
401455684,2022,1,2:55,18,869,,92,Jump Shot,false,0,28.75,-0.0,25.0,13.0
401455684,2022,1,2:41,17,1049,2529122,92,Jump Shot,true,3,-22.75,18.0,43.0,19.0
401455684,2022,1,2:06,17,2529122,,131,Pullup Jump Shot,false,0,-28.75,-10.0,15.0,13.0
401455684,2022,1,1:57,18,869,2529140,141,Cutting Layup Shot,true,2,41.75,1.0,24.0,0.0
401455684,2022,1,1:24,18,2529140,4066548,134,Driving Jump Shot Bank,true,2,40.75,1.0,24.0,1.0
401455684,2022,1,1:03,17,1049,,133,Pullup Bank Jump Shot,false,0,-33.75,-8.0,17.0,8.0
401455684,2022,1,0:46.8,18,2529140,3906753,137,Turnaround Fade Away Jump Shot,true,2,30.75,-7.0,32.0,11.0
401455684,2022,1,0:25.4,18,4066548,,92,Jump Shot,false,0,25.75,19.0,6.0,16.0
401455684,2022,1,0:3.8,17,2529122,,131,Pullup Jump Shot,false,0,-13.75,1.0,26.0,28.0
401455684,2022,2,9:13,18,2987891,2529140,92,Jump Shot,true,3,25.75,-19.0,44.0,16.0
401455684,2022,2,8:53,17,3149391,,141,Cutting Layup Shot,false,0,-39.75,-2.0,23.0,2.0
401455684,2022,2,8:39,17,3065570,4065870,92,Jump Shot,true,3,-19.75,-15.0,10.0,22.0
401455684,2022,2,8:24,18,4066548,,110,Driving Layup Shot,false,0,41.75,-1.0,26.0,0.0
401455684,2022,2,8:18,17,3149391,4065870,109,Running Layup Shot,true,2,-40.75,-1.0,24.0,1.0
401455684,2022,2,7:55,18,2987891,,131,Pullup Jump Shot,false,0,26.75,-10.0,35.0,15.0
401455684,2022,2,7:49,18,3906753,,92,Jump Shot,false,0,25.75,-19.0,44.0,16.0
401455684,2022,2,7:37,17,3149391,4065870,130,Floating Jump Shot,true,2,-36.75,6.0,31.0,5.0
401455684,2022,2,7:11,18,3906753,,131,Pullup Jump Shot,false,0,25.75,6.0,19.0,16.0
401455684,2022,2,6:58,17,3149391,,92,Jump Shot,false,0,-17.75,6.0,31.0,24.0
401455684,2022,2,6:28,17,2590093,3149391,95,Layup Shot,true,2,-40.75,1.0,26.0,1.0
401455684,2022,2,6:15,18,2987891,,141,Cutting Layup Shot,false,0,41.75,-4.0,29.0,0.0
401455684,2022,2,6:08,17,1049,,92,Jump Shot,false,0,-22.75,20.0,45.0,19.0
401455684,2022,2,5:50,18,869,,130,Floating Jump Shot,false,0,36.75,-1.0,26.0,5.0
401455684,2022,2,5:39,18,869,,92,Jump Shot,false,0,39.75,-9.0,34.0,2.0
401455684,2022,2,5:28,18,2987891,,131,Pullup Jump Shot,true,2,22.75,6.0,19.0,19.0
401455684,2022,2,5:04,17,3149391,,144,Driving Floating Jump Shot,false,0,-35.75,1.0,26.0,6.0
401455684,2022,2,4:59,17,4065870,,92,Jump Shot,false,0,-31.75,-22.0,3.0,10.0
