game_id,season,period_number,clock_display_value,team_id,athlete_id_1,athlete_id_2,type_id,type_text,scoring_play,score_value,coordinate_x,coordinate_y,coordinate_x_raw,coordinate_y_raw
401165811,2019,1,9:40,18,2987891,,20095,Layup Shot,true,2,-39.75,3.0,28.0,2.0
401165811,2019,1,9:25,16,2491877,,98,Free Throw - 1 of 2,true,0,28.0,-0.0,25.0,13.75
401165811,2019,1,9:25,16,2491877,,99,Free Throw - 2 of 2,true,0,28.0,-0.0,25.0,13.75
401165811,2019,1,9:09,18,1110,,20110,Driving Layup Shot,false,0,-33.75,4.0,29.0,8.0
401165811,2019,1,9:06,18,1110,,20095,Layup Shot,false,0,-41.75,2.0,27.0,0.0
401165811,2019,1,8:47,16,3146151,,30092,Jump Shot,false,0,19.75,-14.0,39.0,22.0
401165811,2019,1,8:31,16,3146151,,20109,Running Layup Shot,false,0,38.75,12.0,13.0,3.0
401165811,2019,1,8:17,16,856,2491877,20131,Pullup Jump Shot,true,2,28.75,8.0,17.0,13.0
401165811,2019,1,8:01,18,2529140,1008,20130,Floating Jump Shot,true,2,-26.75,-7.0,18.0,15.0
401165811,2019,1,7:41,18,2529140,,20109,Running Layup Shot,true,2,-35.75,7.0,32.0,6.0
401165811,2019,1,7:18,16,2491877,,20114,Turnaround Jump Shot,false,0,40.75,10.0,15.0,1.0
401165811,2019,1,7:05,18,2999101,,20110,Driving Layup Shot,true,2,-37.75,2.0,27.0,4.0
401165811,2019,1,6:49,16,798,3146151,20092,Jump Shot,true,2,38.75,-14.0,39.0,3.0
401165811,2019,1,6:32,18,1110,1008,30131,Pullup Jump Shot,true,3,-34.75,23.0,48.0,7.0
401165811,2019,1,6:23,16,2529137,,20127,Layup Running Reverse,true,2,39.75,4.0,21.0,2.0
401165811,2019,1,6:02,18,2999101,,20119,Driving Hook Shot,false,0,-36.75,-2.0,23.0,5.0
401165811,2019,1,5:49,16,2491877,,20110,Driving Layup Shot,true,2,39.75,3.0,22.0,2.0
401165811,2019,1,5:30,18,2987891,,20110,Driving Layup Shot,true,2,-39.75,4.0,29.0,2.0
401165811,2019,1,5:08,16,3146151,,20110,Driving Layup Shot,true,2,38.75,6.0,19.0,3.0
401165811,2019,1,4:59,18,2987891,,20092,Jump Shot,false,0,-26.75,1.0,26.0,15.0
401165811,2019,1,4:50,16,856,2491877,30092,Jump Shot,true,3,23.75,-19.0,44.0,18.0
401165811,2019,1,4:31,18,2999101,2491877,20095,Layup Shot,false,0,-33.75,10.0,35.0,8.0
401165811,2019,1,4:26,18,2999101,,20095,Layup Shot,true,2,-41.75,3.0,28.0,0.0
401165811,2019,1,4:05,16,3146151,,30092,Jump Shot,false,0,16.75,8.0,17.0,25.0
401165811,2019,1,4:02,16,2491877,,20092,Jump Shot,false,0,20.75,-0.0,25.0,21.0
401165811,2019,1,3:59,16,3146151,,20125,Layup Shot Putback,true,2,41.75,3.0,22.0,0.0
401165811,2019,1,3:44,18,2999101,,30092,Jump Shot,false,0,-29.75,23.0,48.0,12.0
401165811,2019,1,3:32,18,1008,,20130,Floating Jump Shot,false,0,-26.75,0.0,25.0,15.0
401165811,2019,1,3:25,18,2987891,,20131,Pullup Jump Shot,false,0,-37.75,-12.0,13.0,4.0
401165811,2019,1,3:14,18,2999101,1008,20141,Cutting Layup Shot,true,2,-39.75,4.0,29.0,2.0
401165811,2019,1,2:48,16,2491877,,20095,Layup Shot,false,0,38.75,5.0,20.0,3.0
401165811,2019,1,2:36,16,2999035,,20110,Driving Layup Shot,false,0,36.75,-3.0,28.0,5.0
401165811,2019,1,2:26,18,2998929,,30092,Jump Shot,false,0,-26.75,21.0,46.0,15.0
401165811,2019,1,2:19,16,2529137,,30092,Jump Shot,false,0,23.75,19.0,6.0,18.0
401165811,2019,1,1:59,18,2987891,,20144,Driving Floating Jump Shot,false,0,-32.75,3.0,28.0,9.0
401165811,2019,1,1:51,16,2529137,,98,Free Throw - 1 of 2,true,0,28.0,-0.0,25.0,13.75
401165811,2019,1,1:51,16,2529137,,99,Free Throw - 2 of 2,true,0,28.0,-0.0,25.0,13.75
401165811,2019,1,1:34,18,2999101,,20092,Jump Shot,false,0,-39.75,14.0,39.0,2.0
401165811,2019,1,1:22,16,3027368,2529137,20092,Jump Shot,true,2,40.75,18.0,7.0,1.0
401165811,2019,1,1:04,18,2998929,1110,20141,Cutting Layup Shot,true,2,-40.75,-2.0,23.0,1.0
401165811,2019,1,0:51.0,16,3027368,2999035,20141,Cutting Layup Shot,true,2,38.75,-0.0,25.0,3.0
401165811,2019,1,0:39.4,18,2998929,,30092,Jump Shot,false,0,-17.75,-11.0,14.0,24.0
401165811,2019,1,0:30.1,16,2999035,,30131,Pullup Jump Shot,false,0,23.75,17.0,8.0,18.0
401165811,2019,1,0:15.2,18,2999140,,98,Free Throw - 1 of 2,false,0,-28.0,0.0,25.0,13.75
401165811,2019,1,0:15.2,18,2999140,,99,Free Throw - 2 of 2,true,0,-28.0,0.0,25.0,13.75
401165811,2019,1,0:2.1,16,3058893,,30092,Jump Shot,false,0,42.75,24.0,1.0,-1.0
401165811,2019,1,0:0.2,16,856,,30092,Jump Shot,false,0,16.75,10.0,15.0,25.0
401165811,2019,2,9:46,16,856,,20128,Driving Finger Roll Layup,true,2,37.75,-2.0,27.0,4.0
401165811,2019,2,9:46,16,856,,97,Free Throw - 1 of 1,true,0,28.0,-0.0,25.0,13.75
401165811,2019,2,9:35,18,3058895,,98,Free Throw - 1 of 2,true,0,-28.0,0.0,25.0,13.75
401165811,2019,2,9:35,18,3058895,,99,Free Throw - 2 of 2,true,0,-28.0,0.0,25.0,13.75
401165811,2019,2,9:20,16,2490514,,20092,Jump Shot,false,0,42.75,-13.0,38.0,-1.0
401165811,2019,2,9:13,18,2999140,2529140,20131,Pullup Jump Shot,true,2,-31.75,-14.0,11.0,10.0
401165811,2019,2,8:40,18,2529140,,20093,Hook Shot,true,2,-26.75,-5.0,20.0,15.0
401165811,2019,2,8:20,16,2491877,3027368,20095,Layup Shot,true,2,39.75,3.0,22.0,2.0
401165811,2019,2,8:09,18,1008,,20131,Pullup Jump Shot,false,0,-26.75,-10.0,15.0,15.0
401165811,2019,2,8:00,16,856,,30132,Step Back Jump Shot,false,0,23.75,17.0,8.0,18.0
401165811,2019,2,7:55,18,1110,2529140,20109,Running Layup Shot,true,2,-38.75,5.0,30.0,3.0
401165811,2019,2,7:38,16,3058893,,30092,Jump Shot,false,0,21.75,16.0,9.0,20.0
401165811,2019,2,7:16,16,2491877,,20114,Turnaround Jump Shot,false,0,37.75,-3.0,28.0,4.0
401165811,2019,2,7:10,16,3146151,2490514,20095,Layup Shot,true,2,40.75,5.0,20.0,1.0
401165811,2019,2,6:57,18,2529140,,20110,Driving Layup Shot,true,2,-37.75,9.0,34.0,4.0
401165811,2019,2,6:31,16,2491877,,30092,Jump Shot,false,0,18.75,9.0,16.0,23.0
401165811,2019,2,6:19,18,2999101,1008,20137,Turnaround Fade Away Jump Shot,true,2,-31.75,-13.0,12.0,10.0
401165811,2019,2,6:00,16,3027368,,20092,Jump Shot,false,0,31.75,10.0,15.0,10.0
401165811,2019,2,5:52,18,2999101,,20092,Jump Shot,false,0,-21.75,0.0,25.0,20.0
401165811,2019,2,5:39,16,2491877,,98,Free Throw - 1 of 2,true,0,28.0,-0.0,25.0,13.75
401165811,2019,2,5:39,16,2491877,,99,Free Throw - 2 of 2,true,0,28.0,-0.0,25.0,13.75
401165811,2019,2,5:03,16,856,,20128,Driving Finger Roll Layup,false,0,36.75,-2.0,27.0,5.0
401165811,2019,2,4:57,18,2999101,,98,Free Throw - 1 of 2,true,0,-28.0,0.0,25.0,13.75
401165811,2019,2,4:57,18,2999101,,99,Free Throw - 2 of 2,true,0,-28.0,0.0,25.0,13.75
401165811,2019,2,4:32,16,2529137,,20119,Driving Hook Shot,false,0,35.75,5.0,20.0,6.0
401165811,2019,2,4:15,16,798,,20092,Jump Shot,false,0,39.75,-12.0,37.0,2.0
401165811,2019,2,3:53,18,1110,,30092,Jump Shot,false,0,-28.75,20.0,45.0,13.0
401165811,2019,2,3:32,18,2529140,798,20095,Layup Shot,false,0,-39.75,5.0,30.0,2.0
401165811,2019,2,3:31,18,1008,,98,Free Throw - 1 of 2,false,0,-28.0,0.0,25.0,13.75
401165811,2019,2,3:31,18,1008,,99,Free Throw - 2 of 2,false,0,-28.0,0.0,25.0,13.75
401165811,2019,2,3:14,16,2529137,856,20110,Driving Layup Shot,true,2,35.75,-4.0,29.0,6.0
401165811,2019,2,2:41,16,2491877,,20131,Pullup Jump Shot,true,2,34.75,4.0,21.0,7.0
401165811,2019,2,2:21,18,2529140,,98,Free Throw - 1 of 2,true,0,-28.0,0.0,25.0,13.75
401165811,2019,2,2:21,18,2529140,,99,Free Throw - 2 of 2,true,0,-28.0,0.0,25.0,13.75
401165811,2019,2,1:57,18,2987891,2999035,20110,Driving Layup Shot,false,0,-32.75,7.0,32.0,9.0
401165811,2019,2,1:52,18,2529140,,20125,Layup Shot Putback,true,2,-36.75,-1.0,24.0,5.0
401165811,2019,2,1:38,16,2529137,,98,Free Throw - 1 of 2,false,0,28.0,-0.0,25.0,13.75
401165811,2019,2,1:38,16,2529137,,99,Free Throw - 2 of 2,true,0,28.0,-0.0,25.0,13.75
401165811,2019,2,1:26,18,2987891,,20131,Pullup Jump Shot,true,2,-31.75,8.0,33.0,10.0
401165811,2019,2,1:14,16,3027368,2529137,30092,Jump Shot,true,3,25.75,-20.0,45.0,16.0
401165811,2019,2,1:04,18,2999101,1008,30092,Jump Shot,true,3,-18.75,-12.0,13.0,23.0
401165811,2019,2,0:46.8,16,3027368,,30092,Jump Shot,false,0,18.75,13.0,12.0,23.0
401165811,2019,2,0:37.4,18,2999101,,20095,Layup Shot,false,0,-37.75,0.0,25.0,4.0
401165811,2019,2,0:18.2,16,2999035,3027368,20095,Layup Shot,true,2,40.75,5.0,20.0,1.0
